"","id","latitude","longitude"
"127185",5742869571,46.324972,7.650561
"127193",4685524759,46.025396,9.798697
"127199",4930389286,46.549239,10.508937
"127212",4739129103,46.631666,7.903833
"127213",4575197574,47.41528,9.739495
"127236",3751104176,45.814503,9.075758
"127282",7396273658,46.15574,8.65498
"127285",4973765579,46.504178,6.6759
"127293",7727380306,47.236764,7.665066
"127294",5006997712,47.412029,9.713076
"127300",5645997062,46.604933,7.921432
"127303",4923754403,46.011784,7.750253
"127311",4882047081,46.006836,9.290053
"127312",4985792520,46.948065,7.458944
"127315",4897202941,46.649263,8.588225
"127316",4900592569,47.119607,9.118887
"127336",4984023201,46.207276,8.739881
"127342",7595440332,47.678203,8.615062
"127346",1105826015,47.370527,8.541934
"127351",8181057589,47.764,8.8535
"127352",9180837081,46.84399,8.418381
"127358",21932954920,47.36972,8.002261
"127364",14983258140,46.383649,5.870531
"127374",5017776675,45.987838,9.808044
"127382",7639653840,46.598446,7.90389
"127386",8729714634,46.198052,6.137575
"127391",4959687842,47.376844,8.542722
"127393",4932538911,47.686683,7.504348
"127415",5014793241,47.677073,8.614697
"127416",14871495934,46.928974,8.340404
"127417",9083392183,46.734722,7.920833
"127425",17086811982,45.83753,7.733044
"127430",4261596955,46.984166,8.612333
"127436",4975525404,46.016143,8.629932
"127438",3193722117,47.053575,8.47372
"127453",6841927498,46.080627,7.496322
"127455",4980737407,46.717327,7.799606
"127471",5147749210,46.191197,9.026308
"127482",316852743,47.366966,8.544048
"127495",5110554749,46.56243,7.897303
"127496",8310037963,45.866225,7.405085
"127499",3871154102,46.006553,6.689987
"127500",10474505966,45.94965,10.601688
"127509",6796906835,45.844645,9.080543
"127522",4987277321,46.149743,6.1916
"127523",4984145968,46.918643,8.367848
"127525",10293605745,47.545698,9.675468
"127529",3174836215,46.1698,8.804125
"127540",5005160218,46.379166,7.629
"127543",9901026986,46.018341,7.748
"127546",14965658804,47.492438,10.585602
"127556",8142864157,46.376034,6.235599
"127557",6144941904,46.978897,8.25605
"127561",5017947089,45.937318,9.312656
"127562",5734157667,46.736331,8.254508
"127563",5009573568,46.191602,6.815423
"127569",7354409986,46.624141,8.029122
"127573",8661710674,47.583241,9.153113
"127586",395774619,47.36669,8.542835
"127588",14799118389,46.980166,8.254333
"127590",5040743313,47.379202,8.542256
"127591",5079026355,46.181358,7.302691
"127596",5427710219,46.904952,7.695322
"127601",5162714270,46.472699,6.798756
"127606",5133021889,45.93808,7.729838
"127610",468322236,46.905993,9.811273
"127614",5067534438,46.55706,7.83986
"127622",5974776939,46.179473,9.653549
"127625",414657500,47.230847,6.01907
"127630",5110190732,45.993453,8.948753
"127632",5352649956,47.663443,9.175944
"127633",6826093558,46.65979,10.594897
"127637",5176390574,46.521016,9.904764
"127644",5100174079,46.205,6.151166
"127645",10344807574,47.366348,8.541623
"127660",5224675129,47.456197,9.867528
"127668",6862894237,46.276968,6.169971
"127675",5162314942,45.813624,8.607272
"127677",8117318992,47.831622,7.687155
"127683",4044088706,46.584836,7.083858
"127687",5233012564,45.970167,7.722833
"127688",5341474271,46.959208,8.277672
"127690",3185968026,46.002782,7.752753
"127698",5175867764,47.555474,9.145216
"127701",5407378921,47.143438,8.535003
"127702",5194877561,45.796643,8.403189
"127708",5243549305,47.009589,8.482464
"127717",4189838000,47.370069,8.543018
"127728",5370195273,46.259956,10.58258
"127729",5611402270,46.498,10.619833
"127730",4260876272,47.559579,7.588698
"127757",7719624626,47.319358,8.673433
"127758",5238200933,46.967441,10.182802
"127763",5360399367,46.532886,7.812309
"127766",5248793713,45.915377,6.860167
"127772",4344309034,46.990775,6.935087
"127786",5332611573,46.1825,6.6985
"127801",4980063160,47.047953,8.318409
"127803",5340050545,46.3092,7.4764
"127814",3196509162,46.023063,6.691111
"127818",5317131961,45.801827,10.105415
"127825",5493125030,45.898073,6.130616
"127827",5364318963,46.012786,6.955568
"127836",5933603567,46.208746,6.164574
"127837",9787042703,47.164537,8.45355
"127841",10101183243,47.678231,8.614848
"127842",5353987743,45.916749,6.871932
"127845",11326954056,46.016833,9.237166
"127850",5361019335,46.322174,7.61522
"127855",8810811068,47.5415,7.620166
"127860",9859670426,47.678499,8.614772
"127861",5361215390,46.196289,8.78683
"127862",5363587254,46.289167,10.576333
"127863",5361180122,46.134971,6.172116
"127867",4447004825,45.880075,6.932845
"127871",6852030456,45.96065,6.886863
"127873",5368188278,47.048054,8.305808
"127874",5436615885,46.377816,7.637665
"127878",5453439266,47.398988,8.725751
"127882",5381606494,46.233895,7.366536
"127883",5414125689,45.87023,6.743717
"127890",1248173596,46.112016,7.866413
"127892",5415614962,47.013835,10.295412
"127895",10440513135,46.933691,8.392497
"127908",11777663646,45.922858,6.862791
"127910",5436240917,45.965147,6.878672
"127914",5424123080,46.212,6.790333
"127920",4589060182,47.366036,8.541204
"127927",8067751400,46.799521,7.146515
"127933",5474353934,47.341847,8.692245
"127936",1421494642,45.961241,8.455697
"127938",1712124734,47.702599,9.186995
"127939",1222761212,45.820021,9.418775
"127943",6703258253,45.998012,9.756588
"127944",4528429999,45.933333,8.915833
"127947",5473096519,47.10168,9.602394
"127959",2053094036,45.82868,6.863623
"127960",8445833100,46.1505,6.7135
"127964",4575002346,45.815408,9.531825
"127970",1984098096,46.756871,8.074972
"127971",5461245920,46.670394,7.285347
"127972",1385593833,47.55997,7.591552
"127974",5506063598,46.788002,8.04963
"127977",4807203402,47.647338,9.194308
"127978",5254977391,45.826055,9.100295
"127984",5644143734,46.964263,5.877943
"127992",5519709763,47.647927,6.870596
"127996",15910181841,47.229885,7.750661
"128007",5502786544,47.008586,8.301544
"128013",5509387760,47.630116,10.037152
"128016",5643654081,47.282412,6.083646
"128018",7837950730,46.528689,10.453033
"128023",5782081042,46.803173,6.634014
"128029",5517198064,46.254548,6.118043
"128030",3510088003,45.926013,8.561139
"128033",7989962324,47.045852,8.455591
"128034",5524241514,46.699888,7.097446
"128043",8010350593,46.021706,9.238828
"128047",4675220940,47.412869,9.908994
"128051",2289105636,46.951477,7.439332
"128052",7667469676,46.44851,6.859513
"128062",5643323090,46.564339,7.89711
"128063",6845256236,46.094113,9.088025
"128066",5551977519,45.763414,6.54256
"128078",8752826999,45.983505,9.25785
"128081",2298109330,46.557242,7.835253
"128083",1733609028,47.249375,9.343214
"128086",5646423292,45.89793,6.132613
"128088",3697075684,45.751661,7.64863
"128091",2218894200,46.177282,9.823418
"128093",5581984050,47.388752,8.582983
"128103",5592526092,47.70588,9.198472
"128106",5584781339,47.349538,8.491551
"128109",2049387281,46.738353,9.552226
"128111",2100030878,46.024256,7.748236
"128115",2090388545,46.319305,7.631381
"128121",8749157709,46.403006,8.749215
"128126",8092251590,46.547852,7.978434
"128132",8372049566,46.649891,7.911638
"128144",5690271154,47.3115,8.506593
"128148",8068271977,45.9765,6.676833
"128152",5880519968,47.336032,9.631919
"128155",5613726049,46.005208,8.999197
"128161",8072534044,46.557163,7.835586
"128165",6904402138,46.102328,9.323165
"128169",5626680025,47.051374,8.334767
"128187",2334990430,45.898669,6.132361
"128188",5640732225,45.893262,6.820157
"128191",2350868438,47.694136,9.258663
"128203",9642559943,46.423289,8.402566
"128207",4797465550,46.980057,9.641739
"128211",2440121167,47.345943,9.884787
"128218",50497897616,46.43555,6.909005
"128221",4468927107,45.98074,6.925806
"128227",6103128132,47.043618,6.24989
"128231",6174537766,47.052041,8.473047
"128232",6006434854,45.814952,9.082603
"128233",4840426247,45.902029,8.51877
"128236",2468603596,47.585464,7.619432
"128240",10893339486,45.824077,8.836441
"128247",7970308928,46.440667,9.344833
"128254",7973889444,47.678846,8.615491
"128263",11178752824,45.844655,7.692952
"128308",5669089341,46.042199,9.305441
"128309",13304977784,46.498746,9.848663
"128312",5654780396,47.669209,8.98276
"128318",6062195556,46.353836,6.148095
"128323",8001191236,46.046922,10.017966
"128325",5962309866,47.546741,9.675843
"128326",12873060133,46.186166,7.566127
"128333",5755931554,45.857977,9.468077
"128335",5704554713,45.816119,7.933122
"128342",5751844197,46.384167,6.482833
"128343",26422153316,47.793208,9.085891
"128347",5732428194,45.9655,9.202333
"128348",5848662696,46.933268,6.722087
"128357",5819263524,47.422122,10.344336
"128359",5744236587,45.789489,9.34195
"128363",5776848343,46.831777,7.543659
"128364",5765526410,45.91313,9.312978
"128374",2698679493,45.898513,8.596125
"128384",11872791943,47.744588,8.072725
"128386",5946323834,45.874951,6.879501
"128390",2575569101,46.813091,8.22414
"128405",3468773658,47.546702,9.676485
"128407",5814711257,47.358745,8.536381
"128422",19411390091,47.469885,10.476065
"128424",8008925046,46.755124,7.629902
"128425",15406133789,47.679792,8.612648
"128441",8188418724,46.621501,9.181158
"128446",11583273685,46.975596,8.583862
"128473",8062858462,46.900847,6.787405
"128474",35139015256,46.500785,6.731271
"128477",12154551625,45.813755,9.079685
"128478",39752234374,46.523452,6.633489
"128485",16455555509,46.595833,7.9075
"128488",8306998815,46.57701,8.388035
"128507",5476566985,46.002279,8.946111
"128520",4018380169,47.365971,8.540861
"128534",5940840208,46.006918,7.723045
"128545",5873604254,46.518536,9.860401
"128551",8529703432,46.473866,6.784604
"128554",16397971991,46.628648,7.690773
"128555",8014677821,45.97652,7.65835
"128556",8666632310,46.911062,6.611029
"128561",288953096,46.711229,7.643673
"128562",11888758954,45.898669,6.127281
"128574",16992469175,46.713647,8.183225
"128577",16298537533,46.868308,10.116181
"128588",8059533467,47.561852,7.833831
"128589",12155313266,47.220646,6.024734
"128596",4660211761,46.584936,7.960474
"128597",2739651306,46.585829,7.968606
"128601",8083024820,45.983771,7.764598
"128603",5190162353,46.003475,8.953943
"128605",10714811803,45.965555,6.964166
"128616",2966697703,46.630306,8.022058
"128621",8195514427,47.366203,8.541719
"128623",8122243144,46.504329,6.495687
"128635",13309622054,46.510983,9.832355
"128636",12664418444,46.178994,7.378538
"128637",5896392241,45.79793,8.417129
"128638",14030520071,46.344166,7.486166
"128643",5003605873,46.369342,6.565061
"128656",5896572703,47.051647,8.307322
"128659",8135479589,46.268624,7.5061
"128660",5891757679,46.207112,6.147751
"128664",5874712747,46.203812,6.139959
"128669",8145094285,46.349178,6.359539
"128672",5020110014,47.207834,10.136411
"128673",8194703560,47.036216,8.475291
"128675",2791612281,46.537603,6.638746
"128682",5077829245,46.019547,9.238493
"128685",2827233748,47.676216,8.610025
"128686",5880455016,46.668333,8.028833
"128698",8206371913,46.2245,6.165833
"128699",2850432796,45.818054,8.582489
"128705",7527306614,46.58415,7.962512
"128725",2917394176,46.009869,9.282272
"128737",5910047261,45.845605,6.933424
"128750",8900210629,46.086,5.995333
"128762",5981784184,47.305319,10.33625
"128771",8236516763,46.956708,10.28157
"128793",5978963471,46.171167,8.802
"128833",5893571187,46.367364,7.011566
"128851",5942594971,46.439964,6.902493
"128854",6602194745,46.154507,6.194143
"128855",3010147647,47.1825,7.088888
"128868",8326834860,45.948169,9.076413
"128878",8465406553,46.455377,8.829789
"128879",3058884724,47.495327,8.58766
"128884",6018718042,46.346875,7.001659
"128887",5943352446,47.050667,8.304
"128892",3633706260,46.816669,8.396934
"128895",8477656013,46.816038,8.398704
"128904",6267491044,45.808281,7.649917
"128914",23267428459,46.251833,7.726
"128918",8364875377,47.819833,7.835333
"128920",35960082373,46.527888,10.453493
"128923",9174289200,46.116653,7.933322
"128926",8563057630,46.622833,9.750833
"128931",5997623544,46.266268,8.342925
"128932",6018992926,45.899833,8.5215
"128933",6117797090,46.432577,6.985436
"128947",6004927311,46.557933,7.889183
"128955",6338474550,46.568682,7.908493
"128962",8502762871,46.507856,6.630217
"128964",2062207980,46.051939,8.193612
"128978",5380905319,46.519667,9.314667
"128979",8434789147,46.536856,10.143363
"128994",3439433126,45.976852,8.945853
"128995",8473198165,46.6353,8.594805
"129009",5415698435,46.556,7.8845
"129033",4273390195,46.22467,8.854816
"129047",8459035150,46.7896,9.820404
"129051",6113308928,46.511691,6.608018
"129055",13587863993,47.2262,10.106266
"129062",1499626502,46.205657,6.145133
"129071",6788555976,47.028224,10.559191
"129073",13755261874,45.858933,7.816252
"129074",3387873921,46.273159,7.060964
"129080",11679053213,46.2,6.1667
"129083",3629668473,47.560194,7.589664
"129085",16758940835,46.680595,7.864494
"129088",3422840559,45.756288,8.559744
"129089",6048564299,46.3525,8.974
"129092",13746426403,45.986261,10.343625
"129124",6040681107,46.779,9.639833
"129126",46643590085,46.003386,7.517063
"129129",14140431872,46.445166,6.066666
"129134",13858784113,46.530341,6.681219
"129148",8488502707,47.353463,8.535904
"129156",8503585323,47.391084,8.05142
"129165",8131875906,45.924722,6.871666
"129169",6211281238,46.592888,7.907903
"129174",6953580770,46.561014,10.157117
"129183",6108792170,47.385693,8.575982
"129184",15069014613,45.933533,6.645322
"129186",6085721699,46.021833,6.923167
"129189",6595207547,46.168395,8.45597
"129201",6565521675,46.204873,6.13978
"129203",6182728732,46.552166,10.509788
"129208",2088830917,47.66502,9.38779
"129222",4023788311,46.683511,7.782411
"129223",6140083711,46.226284,9.444808
"129232",3689125441,47.49878,9.68191
"129251",6194901070,46.721336,8.18964
"129256",13935969811,47.704036,9.196977
"129265",5631953340,46.380784,6.242197
"129280",7975523198,46.428636,6.910947
"129287",5661675011,46.756636,7.63244
"129288",9509393495,46.204719,6.152477
"129289",7450351960,45.809627,6.245821
"129291",2468372756,46.607262,7.920434
"129294",8532348542,45.814736,6.621908
"129296",8543998903,45.852313,6.638123
"129301",8546670398,46.73058,7.667663
"129310",6144517089,45.796254,6.417303
"129312",6346784747,46.775916,8.142702
"129319",8576254340,47.019875,8.731258
"129321",6115394557,46.024338,7.748301
"129323",6121287421,46.371036,8.002338
"129325",3817006713,45.817101,9.06725
"129326",6117905917,45.93493,6.880971
"129335",8581731485,46.009105,9.279122
"129339",8589452929,46.222454,7.337847
"129342",8614868616,46.817918,9.742877
"129343",6177978332,45.889419,9.961941
"129349",6195650553,46.893281,10.488681
"129363",6223696922,46.604226,8.00929
"129365",6132137685,46.451134,6.97679
"129367",6135982342,47.699184,8.909547
"129373",8470615011,46.769999,7.627666
"129389",14527494222,47.704592,6.620517
"129390",6451720929,46.48025,10.022106
"129391",6171279554,46.241453,6.143739
"129395",22465405013,46.207333,6.155833
"129400",8700480481,46.52825,10.574169
"129401",6205906898,45.96897,5.987548
"129402",6168474337,46.948358,7.458869
"129405",8201267178,46.2,8.05
"129406",6235046258,47.39395,9.767902
"129412",7316346386,45.861758,9.238471
"129413",6181576733,47.528666,7.589833
"129415",3781895049,46.531159,10.457739
"129416",6193070409,46.205,6.151
"129418",6208412396,47.367348,8.550002
"129419",6210445462,47.676998,8.6105
"129447",6714210103,46.009437,8.628408
"129451",9284776056,45.853404,9.392645
"129454",6245494219,46.932857,6.719169
"129462",30836874674,46.744505,8.265325
"129463",14146150197,46.74383,8.094433
"129500",8707658734,45.855491,9.024708
"129516",7222563062,46.666668,8.583333
"129529",5859793864,46.386431,9.909839
"129532",8782471751,47.450333,9.7625
"129535",5835152633,47.366127,8.539949
"129537",14280768991,47.637198,9.514141
"129544",8710423042,47.179,8.530333
"129546",15452630723,45.812175,6.96368
"129562",8754163382,47.678001,8.615469
"129569",6637019943,47.374392,8.541762
"129590",6665849221,46.51381,6.583138
"129598",6260306691,45.962422,8.680866
"129599",6260452779,47.367373,8.541591
"129600",3814867882,45.818226,10.060835
"129603",8122572597,46.425511,8.404455
"129609",5336206534,45.893831,6.89495
"129623",6364092475,45.911489,9.319337
"129628",11466461223,46.729992,6.81869
"129634",6928966273,47.254359,8.181552
"129636",6344788955,46.612047,10.623541
"129644",6345198148,47.238833,7.045167
"129651",8881489240,46.963472,7.09279
"129655",8927831608,47.060666,8.462166
"129673",6412572355,47.665936,9.178519
"129676",6443404819,47.051148,8.306629
"129686",16129577835,45.770815,8.574625
"129692",6597822389,47.311141,8.722195
"129693",9046112810,45.983521,8.956475
"129695",6724757259,46.622167,8.0235
"129699",6646693165,46.806099,8.2265
"129700",6588728765,47.091333,9.603
"129702",6605112265,47.691854,9.273147
"129706",11882129544,47.045753,10.608758
"129730",14994813441,46.524902,9.80758
"129737",6741794691,45.966335,8.970293
"129763",8237946291,45.754207,8.568391
"129765",8149955782,46.538636,10.136709
"129773",8995482006,47.546205,9.670399
"129776",14678379796,46.929619,8.340677
"129780",8305601713,46.348201,6.199842
"129794",6747861781,46.318644,7.071876
"129795",9044191585,46.003162,9.264565
"129801",6757552259,46.17879,6.170934
"129805",14543015604,47.323058,6.326105
"129808",6764517617,45.973684,6.454698
"129811",9050625886,46.437147,6.461506
"129812",6797751472,45.9475,6.9605
"129822",10180847185,46.2045,6.1525
"129829",6829044829,46.4435,10.390333
"129839",6917929249,46.276732,6.169896
"129840",6880747927,45.862048,6.185449
"129842",9707738114,46.378808,6.238903
"129845",6862823845,47.490586,10.53194
"129849",6849087861,45.90017,6.131465
"129854",3981252012,47.762682,9.844473
"129862",6774106834,45.971175,7.722338
"129878",4049355583,46.29143,7.085265
"129879",6898929677,46.834358,8.184949
"129881",9158356468,46.001019,9.29405
"129887",4139780991,46.414191,6.927545
"129894",6921383651,46.877167,9.8155
"129899",15782915205,45.879231,6.887269
"129902",8693914014,47.154835,10.2135
"129905",9180578349,47.649444,9.478611
"129906",9222447937,47.497166,8.227833
"129923",6814071278,45.922382,6.87382
"129925",12307358436,45.939086,6.887623
"129935",16746015777,45.894279,6.781654
"129945",6803941706,46.2284,7.35976
"129946",6817912596,46.702823,8.59914
"129947",6806089416,45.923377,6.871364
"129949",6810365564,45.928916,6.868386
"129964",8325346979,47.349798,8.491041
"129973",9487787752,46.168288,8.801802
"129977",4386074236,46.398167,7.330766
"129986",7141511681,46.823109,9.2598
"130003",4481390425,46.510798,6.675483
"130019",14179145547,45.814869,9.075222
"130020",4671288319,47.369833,8.542666
"130031",6173610268,46.06063,8.697499
"130038",7148741283,46.256962,9.653741
"130054",6851782322,45.741988,7.546169
"130055",9226240774,47.533675,7.719998
"130058",9216590488,47.647999,6.873833
"130059",5335186761,45.849428,9.382377
"130061",13844240063,46.259119,10.127097
"130065",9231547170,45.994785,6.912031
"130070",4497247343,46.2665,10.583333
"130077",15933324150,46.248666,6.8685
"130082",6854328588,46.192865,7.345458
"130087",6860285252,45.952833,6.978833
"130090",6863386116,46.82985,7.17424
"130098",9283935709,47.238525,7.047065
"130102",8409798476,45.812486,8.607483
"130104",7865666690,45.8325,9.5
"130107",16000917851,46.492679,6.779906
"130113",7045782177,47.350105,8.489686
"130122",4509666867,47.650587,9.483776
"130135",6920002774,47.00964,8.482679
"130138",6085514812,45.921996,8.929902
"130143",7006840102,47.051579,8.301351
"130148",7087191209,46.792934,7.161197
"130151",8502878923,45.9355,6.8525
"130154",4587439094,46.141188,6.140906
"130156",5125825280,47.38847,8.087654
"130159",9394407227,46.894333,8.606833
"130162",9408587436,45.796666,6.982833
"130165",7158291516,46.208,6.149333
"130174",6977277280,46.2915,10.078833
"130175",6981738280,47.274472,9.060525
"130177",11440417603,46.257983,10.508165
"130179",6980034594,47.327959,5.847043
"130181",8554550200,47.1135,9.267333
"130182",5118344550,45.772701,8.093855
"130190",7428334786,47.385277,9.658749
"130209",4936430816,45.926516,6.892633
"130213",6133005547,46.329965,9.438972
"130217",4679038999,46.315833,10.058888
"130218",14827631952,47.65935,6.812947
"130232",15462630753,45.884216,6.752191
"130234",7233242544,46.948921,7.474479
"130259",15235909239,46.659,7.81
"130274",6737418465,46.009954,9.273603
"130275",6838036217,45.895166,8.527333
"130310",7217758498,46.874296,7.562187
"130312",4847561184,45.878988,6.886839
"130316",4965161047,45.893353,9.307308
"130320",7189127167,47.665611,9.339044
"130322",4770943915,47.365891,8.5407
"130333",8197865046,46.273529,10.100791
"130335",7242828084,47.747977,9.168347
"130338",7630275438,47.465861,7.799594
"130356",9530665994,47.3485,10.122166
"130363",7286711196,45.937467,7.635369
"130374",5448683548,45.766833,6.247333
"130377",7156575027,46.952181,7.460006
"130391",9517122420,45.898998,6.124094
"130392",9490544303,46.615333,5.8605
"130398",9560346859,46.008885,6.694278
"130401",8024180435,47.212586,8.603796
"130402",7444553708,47.050335,8.315613
"130406",7360741998,46.804833,10.489333
"130411",7485576260,46.558727,7.823327
"130413",9525962032,47.75039,9.630761
"130419",10335714113,46.810333,8.3935
"130421",5054942927,46.587589,7.960119
"130425",7183271977,47.373134,8.529109
"130426",7371914226,45.966424,7.673778
"130429",7426384820,46.635333,8.594833
"130437",7486566920,47.54874,7.587679
"130444",7902328362,46.12765,8.012
"130451",7396669110,46.331995,10.329487
"130457",7434723660,47.712522,9.067277
"130481",5676174819,46.668167,8.587833
"130487",9530968801,46.483313,10.130636
"130498",9513927157,46.691639,7.869139
"130499",9517704750,46.082849,6.723652
"130506",9554548306,46.826697,9.383272
"130526",4922860389,46.268545,10.014038
"130536",39086530522,45.846027,6.931788
"130537",6217964472,46.43084,8.663328
"130547",14927784708,47.046724,8.581827
"130562",22277321020,47.349591,8.491359
"130565",7406864076,46.951252,7.46043
"130566",7459553576,47.018647,8.283405
"130567",7599418780,46.81617,9.428315
"130570",7832943910,46.623196,10.450787
"130577",9576360555,47.275999,9.390333
"130579",7430310334,46.010577,9.287488
"130599",7448103680,46.585411,7.069723
"130603",8690235939,47.138861,10.163119
"130608",14319517412,47.772402,8.143627
"130610",9600328527,46.330833,9.437333
"130612",7575582058,45.971947,6.906163
"130616",7862844586,46.668888,10.161388
"130623",6486843489,46.506167,6.661292
"130627",2358515826,47.546806,9.676111
"130637",7529836936,47.600805,7.639673
"130641",12034789205,46.233921,7.364219
"130642",15373453582,45.916773,7.486453
"130656",7644975756,46.988666,8.271166
"130660",7637820152,45.772791,8.568348
"130679",7573368726,45.864686,9.220597
"130682",7691082198,47.067333,9.973333
"130691",27503682052,47.778097,8.154216
"130698",15316227116,46.324188,7.57045
"130705",12417188064,46.335285,10.613748
"130706",15163052606,46.804616,7.154183
"130708",9134958754,47.366166,8.541
"130718",4974125441,47.673674,9.312629
"130753",38811109244,46.977611,10.134713
"130770",9577187610,45.878833,6.887333
"130782",9598308672,46.318701,7.601466
"130783",9907481276,46.338247,10.054652
"130784",9594378588,47.371833,8.539333
"130793",9596572629,46.540196,7.893553
"130808",9614314680,46.521107,10.123365
"130809",9409981357,47.234666,7.654166
"130811",5004315963,46.062833,7.897333
"130812",7680600450,46.003988,8.958797
"130813",9621211278,46.54,10.142999
"130826",24013804480,46.413805,6.927761
"130827",39393347630,45.945555,9.186644
"130829",9636991859,46.71022,7.773623
"130850",8141760660,47.584758,7.656658
"130856",15504614061,46.54745,7.985113
"130858",15208573169,47.481872,8.406751
"130861",8693486191,46.207925,6.128
"130868",7611666514,47.225559,6.954796
"130883",9658793118,45.748126,8.438671
"130885",15041308504,46.50554,9.78753
"130891",8127024610,47.08591,8.208246
"130892",7631101806,46.200127,6.135495
"130893",7692565710,46.80705,9.30778
"130898",8890012261,47.132333,8.466666
"130927",8613382060,46.698729,8.597939
"130940",7670841952,45.981425,9.207948
"130946",8364939065,47.404696,8.538767
"130954",16526027465,46.469166,6.808666
"130972",7785111650,45.858186,9.109911
"130974",15713418910,46.365335,5.878082
"130976",639884341,46.948716,7.451831
"130984",5275148375,47.041754,8.330442
"130986",6290941937,46.302732,6.175818
"131010",31314051036,47.681216,7.020347
"131028",15427342109,47.051045,8.313281
"131039",7712140532,45.988155,9.260227
"131047",5253870324,46.192486,9.022007
"131061",9686497955,46.979535,8.255485
"131070",20127335123,46.558963,7.823317
"131073",8085880883,45.967868,9.942714
"131074",5312356966,46.715519,9.553909
"131080",7762517454,47.578333,10.1725
"131081",5363666128,45.911365,9.167661
"131084",7754536884,46.20024,6.15156
"131088",8036388871,45.980666,6.914833
"131090",26848594719,45.935602,6.853408
"131100",8035909736,46.417002,6.927566
"131110",11165873236,45.986333,9.2605
"131114",10049422663,45.971166,7.722333
"131115",9783843572,45.971554,5.835692
"131118",8209883864,46.611073,7.943973
"131127",9820260974,46.236058,6.03085
"131134",50231322793,46.313457,9.947776
"131145",7813866782,46.217333,6.899666
"131150",929316893,46.025753,9.544029
"131151",5369574089,46.207666,6.776666
"131156",7871534958,47.051396,8.307123
"131161",5381343881,45.982828,7.783555
"131169",5985181533,45.876161,6.909456
"131177",5461961718,46.131408,7.040552
"131178",31964928693,47.010957,8.561418
"131183",21888913531,46.076244,9.151708
"131193",7810821544,45.914674,6.874394
"131251",5485155853,47.054305,8.313541
"131252",15079102694,47.132388,9.271702
"131256",7410130314,45.767122,8.702212
"131257",10834240696,45.952286,8.946844
"131259",7861963728,46.598388,10.546759
"131261",11588582985,46.481853,9.893574
"131263",1809314468,46.944813,7.336421
"131264",8586197696,46.782665,10.538635
"131267",8367011962,46.024047,7.754013
"131282",15559563139,47.387266,8.572961
"131284",29433976603,47.355305,8.475427
"131287",7980033017,46.542022,7.88254
"131298",11738013454,46.411455,10.051031
"131309",5573005599,45.816227,9.082736
"131311",7849905264,46.54738,7.984957
"131312",15326725330,47.291136,10.442205
"131313",7920146668,46.579166,7.936933
"131316",7862713036,45.8181,9.803731
"131317",7859295626,45.861697,7.160688
"131323",8660092295,47.678666,8.615833
"131330",7937324322,46.28443,10.599205
"131344",5567754696,47.723317,9.226691
"131348",15957428561,45.759394,7.734852
"131349",9206456813,46.892127,8.90515
"131357",10448984094,46.313723,7.56281
"131369",7979371063,46.71821,8.182711
"131371",5748569828,47.678438,8.616757
"131373",7969849384,46.613397,8.048583
"131374",7901898650,45.984664,9.258
"131382",11036894466,47.375997,8.543641
"131404",10523136135,47.363434,8.345725
"131417",10697688593,45.873036,6.46477
"131420",11133209336,46.016888,10.074827
"131434",10808363363,45.983094,8.955802
"131459",7961930124,45.96242,9.251736
"131470",20872951336,45.912,6.8552
"131474",22773011674,45.873263,6.885809
"131479",37780601666,46.214775,9.78385
"131488",8024563464,45.911063,9.131891
"131496",10764302476,46.518029,6.639561
"131507",8063508954,45.856542,9.113287
"131520",10977976106,45.881091,10.161838
"131522",16137013772,46.858636,8.633877
"131524",7972904842,45.878925,10.157675
"131532",27301524570,46.995747,8.39175
"131542",15590571024,45.789997,6.943602
"131545",7978982582,46.194327,6.194149
"131553",11533136024,46.379921,6.237941
"131565",11256440213,45.965261,9.202541
"131574",7985736839,46.384749,6.482806
"131586",32022740025,45.942594,6.427806
"131587",7997570943,45.897355,9.213505
"131589",15297842019,46.301428,6.130735
"131593",8019530313,45.850405,6.769952
"131595",7991934772,47.1283,9.101958
"131604",11875904844,45.84218,6.175488
"131605",27801164071,47.678311,8.611308
"131607",11534792903,45.813381,9.080511
"131621",12016957615,47.491916,8.514883
"131622",29133407912,46.023341,7.748244
"131624",46903142521,46.507619,6.499263
"131626",8005029076,47.36667,8.541804
"131630",7982205883,46.672833,10.620833
"131631",11752722563,46.52287,6.634338
"131632",8866984094,46.17335,10.639658
"131638",24272694604,46.692113,7.786034
"131641",11727610866,46.420788,10.411655
"131642",7999882405,46.578833,7.953166
"131650",11961865093,46.706516,7.958277
"131651",11782400823,46.170796,9.354858
"131654",7998946038,46.532333,10.485333
"131660",27845109110,47.544517,9.683547
"131669",6059629824,45.924987,6.86368
"131677",35289507076,45.916661,6.870338
"131685",5820897086,46.623333,10.192833
"131686",8202525985,47.819847,8.17777
"131698",2635939741,46.191666,6.820833
"131715",15503473999,46.580322,7.955897
"131747",16740659592,47.254336,10.13328
"131765",16717217615,46.810149,8.662204
"131773",16059342404,46.761578,9.137829
"131775",15069740444,46.948499,7.458833
"131804",16567938068,47.678502,8.611611
"131805",27730197853,46.504772,6.625657
"131822",16988347975,46.23106,6.108479
"131830",11773612585,47.127943,10.263006
"131837",12244717404,46.26068,10.580499
"131847",38659374230,45.903582,6.144812
"131860",16777030718,47.054152,10.360879
"131868",17120547971,46.604778,7.920831
"131871",8285205386,47.677669,8.615791
