"longitude","latitude"
2534172.0155182,1152642.08861586
2706198.17771008,1112826.58689459
2560477.85238514,1172203.36437739
2599421.13458514,1199211.92423912
2613647.78363516,1266424.82212288
2684865.756775,1248731.70735533
2499421.53934363,1121620.64453387
2681422.12072392,1225874.16250265
2711161.80672244,1268495.62028873
2641311.97682146,1184502.47181023
2646093.73862111,1122125.30659219
2801608.67949021,1142789.9363586
2596787.18762302,1198634.3316027
2535588.4067523,1158118.17763609
2682698.92610544,1251419.10047727
2589502.45905446,1120082.23202178
2574621.95610616,1122532.26936073
2501087.85419686,1131938.32285354
2550875.54564266,1142756.89934241
2693790.36811153,1256005.03511297
2662049.36997807,1203537.83523766
2499702.95855038,1146281.0472434
2583776.58719683,1104973.75210443
2814837.97556076,1172705.14470333
2659400.01972448,1174326.48273015
2610015.31271973,1263537.48103194
2600464.01776473,1200224.270366
2677335.06863798,1246134.79012195
2510336.29115682,1157579.05410015
2706620.52144919,1279819.88972145
2634244.38392754,1155987.28357783
2578018.20905953,1183499.20394407
2691515.90943347,1286238.99298226
2632964.6993092,1170775.17802243
2784418.71349237,1152411.65416317
2558853.68158795,1219624.31834077
2682114.8162881,1241963.376751
2722012.71113193,1076319.80384687
2634784.84625525,1156332.03455064
2716792.62684078,1281046.59069346
2637976.9035103,1106685.40605573
2580507.87926101,1113402.85012123
2644696.03182407,1121608.98025438
2809273.27837034,1163388.78540347
2510726.4595293,1141066.04249297
2619123.86193259,1131287.07044517
2680714.40794459,1243296.55418436
2645431.84643105,1168174.53657154
2661673.25507542,1248858.11736552
2494806.52315253,1114434.79189289
2634765.13782395,1155782.7532369
2612897.38895493,1172602.65531343
2699444.71612587,1120182.1919591
2535923.62890867,1152913.90396214
2495240.41699006,1115458.03349868
2495240.41699006,1115458.03349868
2494844.94379146,1115707.27337227
2705438.15006916,1112836.64632146
2611971.95088802,1260018.02857476
2562733.96928369,1205577.54769507
2585451.1046009,1185060.98657045
2601939.32466208,1201827.96714576
2675881.81428431,1260678.77730422
2498343.54994052,1119320.5519096
2498360.36782223,1119295.48657675
2498341.32881373,1119312.73486412
2498334.64042563,1119346.05104267
2499982.75481173,1119825.11633193
2499984.21089315,1119805.61542308
2499989.03259496,1119793.27642205
2499991.76331533,1119798.3734064
2500041.58542192,1119803.74658633
2500005.58573825,1119874.25066996
2500002.48857686,1119882.24846452
2498436.49685562,1119256.7768409
2498442.49353895,1119265.5252669
2498420.60601377,1119267.44612763
2498442.57049337,1119270.19013225
2498426.2626532,1119268.79642643
2498424.95899562,1119273.49346365
2498434.40658978,1119249.79934921
2498407.81780257,1119260.31960012
2498488.8325294,1119313.13090656
2498521.54396254,1119308.22190264
2498484.50828201,1119317.96061992
2498569.91422332,1119334.6494046
2498419.84781754,1119236.10580546
2498517.07241863,1119363.66513222
2498400.46541551,1119276.79028424
2625355.4617916,1095804.32834869
2499995.04890092,1119768.41146769
2696480.06879533,1112598.8527424
2673345.29721286,1255166.71978697
2683701.35521463,1250126.85846797
2546729.69913719,1211571.32081841
2488774.79368238,1114834.760525
2620316.6620302,1149995.24484491
2591012.34564664,1116155.8386035
2683535.37525269,1247910.76207998
2561541.66086139,1204549.54719549
2758507.8238626,1256583.25272245
2578588.06664249,1216027.70540518
2500520.5384816,1120238.81731168
2600168.42986221,1202838.40764482
2714808.08400787,1176216.29327055
2692541.46691417,1244540.400385
2573717.79333853,1219425.89597032
2714034.42325136,1091772.72186058
2717458.83870967,1083310.72082664
2717360.01527688,1085918.28662557
2613645.72075282,1122902.10811199
2704113.63037817,1156753.34612751
2596585.13432758,1204885.82866691
2600831.36281462,1201676.03957549
2500558.78389847,1120699.16313797
2678403.32932452,1247145.65470781
2715638.06373464,1147489.73762234
2669567.33229792,1153944.2121345
2500314.76186386,1120073.10119888
2641139.13005236,1105615.35152006
2595966.58430373,1140761.88774662
2637185.01154816,1266211.5405578
2694470.26176216,1230555.66202401
2681359.50217208,1249338.07978902
2560797.8633767,1111540.1312002
2683657.18805919,1251232.86958971
2501626.08857942,1113988.99610601
2781175.5140963,1190290.11290651
2623828.19252677,1096180.24486838
2569245.19609027,1096430.37974064
2566563.31176089,1132760.75036123
2619502.02491191,1094320.99060243
2610993.15358098,1260353.25377532
2698412.55117323,1257104.74343071
2756288.42558938,1195002.52537682
2566503.58969762,1132348.60918843
2566503.03468437,1132345.97914349
2566616.72301078,1132461.95471883
2566504.06243303,1132342.76734202
2566498.84659713,1132345.18310412
2566503.77726726,1132344.31688204
2566507.26003387,1132342.17850671
2566505.30418006,1132346.2672728
2566501.43223189,1132342.57615584
2780437.41536742,1139915.95322369
2504651.35610501,1118089.76141867
2504662.2394776,1118096.67529061
2504667.98017717,1118099.45851406
2504646.06704799,1118093.96226255
2504650.78257536,1118131.10276098
2504653.74316318,1118123.05116004
2504634.61257249,1118070.00688443
2504628.87170667,1118082.86302871
2554331.67846604,1121952.11766741
2566497.36151991,1132333.5371421
2504641.46114178,1118068.65584999
2504638.79873195,1118071.14378952
2504645.85985067,1118073.47835811
2504641.23842434,1118064.32337101
2504632.44446375,1118059.79255673
2504642.63097775,1118069.415653
2504631.01505705,1118057.2579818
2504624.84652346,1118091.93205071
2504637.14135021,1118063.9432794
2504630.37853095,1118080.50156929
2504634.35793538,1118063.65364754
2504582.70748131,1117984.75306386
2501924.83123235,1125958.41682612
2600814.27926336,1199416.26844505
2499353.80045363,1114552.55318777
2499354.53582949,1114557.97136705
2499341.11734057,1114570.15101552
2499353.92939682,1114561.02333568
2499362.24258304,1114574.48237847
2499344.57814425,1114573.09884153
2499383.44334753,1114565.51297596
2498301.3730888,1119285.20608888
2498522.01687287,1119304.21144588
2498536.77721453,1119296.18099492
2498528.71391283,1119295.06255838
2498510.25873235,1119293.94191322
2498508.03255131,1119299.66859192
2498524.15071429,1119298.75962791
2645118.29707523,1163604.81854743
2498526.01774439,1119303.47719441
2498576.60403483,1119303.2098082
2503563.42974329,1118053.75818669
2500632.95885013,1114691.28401312
2502028.34718559,1116588.08655266
2501960.70543925,1116654.48743389
2502018.44342853,1116593.27627896
2501984.37524429,1116647.09583873
2502028.35478595,1116593.38524017
2501961.04263014,1116637.16932035
2502024.45101963,1116605.01121848
2498503.40946419,1119289.95913789
2498596.99065184,1119329.30315404
2498534.1924581,1119303.11760637
2498537.45637307,1119305.25999009
2498558.20193467,1119325.67938516
2498537.21336456,1119299.17556197
2498578.42148983,1119312.71517661
2614837.89545062,1117612.66962683
2499169.16876007,1117818.15640388
2495051.08552357,1121863.20899352
2498641.70832638,1119271.40611398
2497687.42223262,1118122.49687887
2505572.21762264,1121723.50736818
2490718.32970959,1119624.04071942
2501667.13106803,1115260.73681664
2499133.89661535,1129804.65962919
2497535.93181929,1113209.62522676
2537947.81085735,1151022.57127348
2498084.62092298,1113848.33894286
2499364.20187759,1114564.94359618
2499364.66771369,1114635.27287516
2499353.40367032,1114593.69676299
2499898.81466936,1119718.10321272
2500078.06171733,1119809.06477803
2500065.54119226,1119788.95727107
2500059.66883094,1119779.46130962
2494197.74561333,1120446.14867434
2500011.42850104,1114406.61932784
2500083.06523732,1119784.96706259
2500052.29519498,1119813.37487872
2500041.0629518,1119816.30508872
2501688.60416482,1126809.22678437
2498997.08947822,1119474.02832223
2566473.37689344,1132255.82055881
2497790.31322343,1118706.22027637
2500494.87790322,1114922.25240098
2497910.63348264,1115002.02105425
2499900.10937867,1113021.44721701
2498691.31152244,1118542.45015022
2498700.43756283,1124829.35503784
2496155.45332032,1119458.52498035
2498500.48999276,1119295.34484987
2498506.80101884,1119298.75270291
2566222.99796891,1132269.19662506
2566281.46264583,1132304.342287
2566271.2984194,1132288.18139366
2566272.63478227,1130740.12570782
2566762.24374969,1132398.69717032
2566772.5338744,1132425.08458014
2566769.99147753,1132377.16268954
2566722.98237296,1132371.59024858
2566705.07299796,1132354.21001981
2566701.97094199,1132323.81817963
2566769.3386792,1132435.45905589
2566333.40159344,1132176.96505436
2566742.93921186,1132466.92837539
2504646.06155992,1118071.58512891
2566510.43987888,1132362.08899674
2562762.49854708,1205601.79404545
2562814.4839506,1205499.24049687
2562829.87608193,1205658.34869922
2562819.86379968,1205507.68796506
2562815.25978313,1205523.70044803
2562899.56739441,1205600.75642457
2563620.59600997,1207145.05766738
2562890.96731476,1205609.72302404
2566041.04026478,1208376.9029963
2505799.72812222,1121902.62272724
2563594.688362,1207151.78027319
2563319.81276397,1205124.35816635
2561252.9403301,1204451.3629684
2563201.74441053,1205679.1404141
2563312.99792106,1205819.97173683
2562756.11996304,1205600.65680544
2563540.77435464,1207187.5167067
2501732.75258879,1126765.48140802
2499575.24727319,1130149.72557581
2498613.30692367,1116121.5330547
2566744.33165378,1132330.28240246
2498504.07705346,1119306.73626673
2496115.47770347,1115194.99693178
2566215.84422558,1132292.75978344
2566107.3551091,1132199.66845713
2566068.81159174,1132163.57826258
2566876.65711708,1132485.00969616
2566734.30205489,1132436.26279004
2566689.16359049,1132402.77216937
2566681.51243104,1132395.04336172
2566689.57421132,1132406.17845162
2566731.56349782,1132426.87480286
2501157.53681604,1127050.1533602
2500679.33523108,1119318.45120645
2500546.659804,1124008.0785697
2566089.00942752,1132172.44231013
2566067.76402732,1132135.71430859
2500953.37063208,1123718.2073605
2500019.08881643,1119739.97278345
2499355.34375045,1114598.88999214
2683837.65875281,1247806.41071976
2506825.71404058,1122391.43864827
2545873.50594032,1212974.16236949
2501182.93588942,1126944.33890323
2505624.41238957,1149135.58695531
2566019.22589637,1132142.42196104
2494640.33558033,1120267.75216968
2681554.46693701,1130569.41546242
2566712.47893675,1132351.33892034
2566711.18108293,1132359.37812018
2566711.82169931,1132351.51959715
2566712.80708128,1132352.32945978
2566725.28165442,1132346.54400672
2566707.20620048,1132358.27728369
2566710.3565449,1132356.14470982
2566708.28996345,1132352.36841153
2566708.52813225,1132351.09054396
2566727.2158777,1132347.3905618
2566757.32421029,1132388.95450201
2566447.6455966,1132297.74429997
2566452.32994978,1132296.4416553
2566447.24072698,1132294.5738196
2566448.79273304,1132307.88976822
2566461.33074907,1132297.3000284
2566453.17790565,1132299.21832736
2498421.52768608,1117894.50250288
2495465.07196095,1121134.50976859
2566717.08612127,1132352.41763456
2566708.74038349,1132350.5852847
2566711.89183633,1132349.03132894
2566714.21979599,1132352.22847208
2566710.51837823,1132355.06759802
2566710.45701452,1132349.80332014
2566713.57515783,1132378.87957147
2566717.06968317,1132351.77944987
2566717.22190225,1132357.13639464
2566709.7906513,1132350.66891317
2566749.94916666,1132396.16068257
2566711.80044257,1132352.34435027
2566710.23793798,1132355.70276573
2566713.2931529,1132350.37001463
2566715.04160761,1132352.63392477
2566734.2527281,1132364.24037991
2566473.04911831,1132353.9295439
2566485.85839376,1132342.22951092
2566497.24083612,1132330.66100396
2566496.80127982,1132342.98696282
2566709.87346855,1132351.6421769
2566711.9544197,1132352.1804286
2566585.9070975,1132390.6014739
2508976.7099969,1121680.15236427
2494153.47619376,1120751.45229726
2566708.99778549,1132353.1658341
2566293.1981035,1132279.54689345
2567267.56108139,1129444.08497889
2566891.13480391,1132868.18687485
2568357.93435868,1132340.62871196
2568344.71325867,1132350.56405838
2560755.38891391,1133014.65141436
2566999.39148068,1131470.3830333
2566028.90971542,1132135.02948723
2566148.55540108,1130643.75066995
2567156.57251687,1132553.69627411
2497777.38920478,1117814.31623127
2500350.67595799,1120654.53859267
2682880.15940051,1245507.34621658
2666157.41679474,1211382.04407964
2570964.54226117,1088910.48287941
2501671.40107875,1118187.72121564
2497978.50947384,1118570.89204486
2568367.50916001,1132337.80670352
2567156.57251687,1132553.69627411
2498293.13877772,1116804.81647173
2702588.1927019,1147581.23442163
2701085.33259753,1112125.24787088
2701080.06659918,1112124.60968995
2702439.02190028,1112626.67079211
2708589.99074331,1118812.1686016
2717946.3975471,1095695.50134508
2701121.70958124,1111920.03943711
2701127.70885727,1112210.72051554
2501133.99383097,1116375.48054345
2505512.81477191,1120647.77950952
2501053.36584944,1116624.56561127
2504661.51686735,1118047.98124718
2502916.09804818,1118306.00662344
2566165.33874835,1132253.4841328
2566974.6223973,1132478.7198764
2501010.77233639,1117256.58202619
2493215.12348169,1120733.78953016
2566113.49081025,1133233.41303019
2566504.71231096,1132346.37825167
2707714.22316229,1106984.74764462
2683893.32245762,1249327.01281274
2631310.9648925,1111064.97573797
2638519.02591177,1158395.24393352
2501055.6963419,1116468.13371388
2683495.71642552,1251708.04360774
2683458.55882771,1251689.30417494
2663771.79608803,1200902.09663519
2607582.48070434,1228276.6782658
2610844.23825208,1242793.89222316
2566580.70127427,1132287.64777312
2594325.84550292,1120485.34453648
2588366.50650977,1177129.94840069
2686870.90795084,1250669.95526523
2705190.66262147,1113637.3519285
2680348.96490702,1230558.74012215
2500406.68613976,1119888.50858914
2566687.88335488,1132389.48726418
2566355.68123052,1132261.28388041
2562122.36922781,1205347.03575725
2561486.16092478,1205147.02128398
2682261.37233998,1248998.01135973
2694184.63015479,1231076.62692842
2618629.7156218,1249614.34444038
2766473.83107906,1252086.5575616
2742234.27353806,1235639.55909492
2585123.90743313,1219231.08964183
2566675.31599533,1132320.16640894
2566671.82392697,1132331.68401857
2679946.14139005,1250977.72034742
2566833.18075992,1132817.4949482
2566819.16391068,1132824.24841654
2563423.61620501,1206741.21531277
2566837.55439413,1132792.34590426
2588979.45088374,1156407.72452876
2567156.57251687,1132553.69627411
2567156.57251687,1132553.69627411
2566775.83193003,1132719.94519277
2575604.38363513,1197634.53469975
2554589.71548201,1145535.54753039
2553990.74060392,1160612.32920988
2762067.81375816,1134286.60610155
2534224.46261177,1195122.7906341
2529402.32546948,1197596.01191124
2534685.37782905,1195111.28330438
2572000.52276679,1108527.60481979
2566332.75047588,1132175.72134583
2566300.38678395,1132219.49472627
2566322.50030167,1132210.85107794
2566309.24977106,1132207.26934668
2566308.40092862,1132191.87917109
2566335.39213987,1132184.56291245
2566328.97147307,1132195.63233754
2566324.59336306,1132152.34327281
2566318.17016251,1132178.73269837
2566305.7606686,1132199.55231599
2566281.57238246,1132223.54968197
2566308.36159664,1132198.42893259
2566326.62009679,1132182.96026324
2566324.88716584,1132177.32465283
2567820.20841651,1132010.65368178
2566009.3896549,1131655.02532336
2566007.97559154,1131645.28901074
2568354.99324031,1132380.23119868
2568360.18351363,1132367.0703734
2566137.08472489,1130622.91676212
2566338.75396458,1131259.68611567
2565827.16141271,1132688.35904068
2566073.79259309,1130232.68520567
2566115.40449456,1130647.50280568
2566070.45911988,1130229.4331007
2565816.54420074,1132701.34362457
2567774.33763627,1131815.31050454
2565829.63503626,1132688.73635825
2565833.80725968,1132681.40745415
2566115.53036867,1130634.30329361
2566372.47829938,1131248.85582619
2566148.87861404,1130651.10921556
2566411.29375816,1131230.10223135
2566821.07504362,1132825.65421929
2572382.73460606,1108352.99497142
2694161.65791665,1230632.70809051
2694098.06128561,1230520.33215751
2694302.303469,1230621.06092166
2694276.51142673,1230665.76186193
2694114.35096057,1230554.25371594
2694278.10135014,1230665.3015691
2694205.60850609,1230740.56067943
2694265.10681208,1230806.8090529
2694161.42295514,1230633.55013226
2694291.46251682,1230867.50473899
2694404.07272512,1231029.93591386
2694321.78981844,1230990.43870199
2646647.07464423,1162684.06760805
2571121.77446219,1213007.14916792
2563247.07844919,1206238.08933958
2678377.45240617,1241577.29703229
2559353.4184578,1142399.30915382
2666157.41679474,1211382.04407964
2545122.27717997,1198771.32831894
2487384.55378146,1111154.23892965
2683156.88146502,1246810.77697858
2681516.67445908,1250510.1040422
2689047.15969626,1272314.5295861
2694014.3366578,1230351.56896509
2622048.29966028,1259199.18751732
2798202.69683416,1169084.49093441
2536726.02532142,1152875.89673276
2559176.0094831,1142982.33896876
2491774.50410819,1119355.3425384
2598980.11047853,1183385.73597951
2617342.26793635,1153506.19190035
2681846.20577821,1246303.73905614
2698155.58032124,1232780.31265898
2592326.88309676,1200310.53849233
2509422.70214593,1149105.15855264
2499377.77294469,1115204.58126464
2559387.69004134,1142151.96948075
2507935.17066981,1127851.96412187
2634774.10681939,1155340.69771858
2636930.90870778,1105224.70139393
2595096.96404322,1112511.69048521
2533675.15568295,1153679.24284312
2653146.04234938,1270614.92542121
2610521.20939506,1269479.49878138
2599614.60795026,1202566.03289651
2583982.74870898,1104799.85537209
2751787.39336492,1254477.20540459
2673527.59031447,1260369.70784672
2581472.28201229,1118015.29010591
2791695.08032796,1145143.43791737
2564994.51628257,1131649.32499066
2666065.34796038,1210921.74405808
2680534.73219199,1264495.10013642
2603678.93422843,1097365.18509775
2734771.9956236,1221423.48955271
2650926.57992033,1227983.07201182
2637965.65368763,1159784.74218788
2613795.19976368,1139016.61926554
2501474.79981569,1116172.18560677
2511443.66681521,1140541.24577155
2613377.23209726,1261477.61250857
2537947.44006118,1151941.62855069
2557845.54082173,1204467.07221711
2558450.1225724,1214387.45628341
2696780.13918822,1223548.2461124
2678051.53921902,1244307.67592271
2554069.46422556,1219869.43990218
2578531.39650424,1126759.49940388
2508370.84452236,1149399.0110744
2798648.06590833,1143404.90540471
2608636.93412222,1124338.7187518
2586457.49618425,1218626.20496928
2575871.77477456,1137199.19857973
2536613.73412653,1154735.68786797
2633698.05998579,1120084.48975706
2691610.45332982,1233865.92333592
2632123.24984471,1156781.87655233
2562951.31076079,1205544.75067021
2547152.65564133,1217146.82040972
2610084.98484003,1268324.47727331
2593704.1976036,1149756.27610767
2746080.20932531,1227604.6587583
2605429.90184711,1103375.83658516
2688384.06077901,1153924.24505035
2566781.13722334,1132403.25015647
2566760.4338974,1132428.5663595
2566781.23838066,1132403.8628615
2513333.91626368,1151954.25742943
2635132.07433573,1157017.56608224
2566741.47651207,1132399.75757648
2566679.49941687,1132322.28863913
2566752.80688136,1132370.2458128
2566775.14811982,1132378.01057995
2566302.06006997,1132154.0737023
2566759.30815113,1132373.08916015
2566700.78984929,1132370.06813729
2566767.841904,1132429.98746772
2566197.3231423,1133262.8680205
2566665.77027486,1132317.19140377
2567156.57227438,1132553.65180871
2566761.53877338,1132425.60562517
2566797.36658899,1132549.27684751
2636508.20309861,1161410.77479249
2568244.05738079,1125376.05749451
2566744.06369089,1132359.37254177
2566490.54652161,1132235.52499047
2718520.44840807,1139709.18099709
2704401.22511462,1111667.64281487
2539738.3270138,1151824.98355462
2685756.06567859,1236913.73453547
2552920.50462542,1113704.77469355
2537901.53193445,1151599.29867343
2774912.64416639,1142052.50378052
2610828.46756704,1267857.12863518
2566716.85918238,1132434.67906017
2683335.85152746,1250281.92717318
2515856.19724661,1168926.07428429
2566704.91071035,1132697.41916119
2566778.48775106,1132694.87471647
2566723.20911871,1132622.28104555
2566765.7213595,1132679.30591335
2566759.37990864,1132686.57541509
2566732.48296269,1132699.71867737
2566773.83322301,1132699.44207023
2566053.55107606,1132096.38899214
2691453.13617931,1261435.56218943
2566216.38036205,1132128.12568873
2566748.95341685,1132342.09818743
2566757.05147881,1132414.37058042
2566229.46536809,1132175.28687905
2566126.61756041,1132120.71671785
2684459.69554439,1247917.94297905
2566287.80852279,1132213.94868601
2566735.30892535,1132320.52546825
2567402.34727724,1131623.5412139
2566349.85143046,1129689.39545282
2567776.68338497,1131811.01904623
2567554.7032866,1131503.82040561
2567773.76938948,1131815.43954134
2567606.18661808,1131561.79581138
2567771.2355715,1131831.0198336
2566215.61043791,1129814.59457353
2566779.15924293,1132668.21836425
2566874.87410835,1132814.27443139
2566861.59624733,1132830.17766816
2566845.19343857,1132844.49742423
2566863.99648097,1132825.1591416
2566747.60197556,1132496.35082486
2566725.50848428,1132717.18432119
2566358.3079172,1132254.30060165
2565559.99319059,1134093.22118474
2566860.75906808,1132827.98160534
2566872.11511185,1132817.24014174
2566777.11091414,1132401.99287929
2566850.43850108,1132827.39802899
2566862.60878517,1132825.50178947
2566540.73697171,1132358.30435241
2566488.8824882,1132319.12444947
2566466.83934529,1132264.33537196
2566460.94891911,1132273.28007285
2566435.31392476,1132296.36627178
2566382.49210826,1132261.88427563
2564838.46759315,1131201.18951749
2566481.7879266,1132243.95201648
2566659.65975595,1132370.2249429
2566709.78856038,1132367.80936208
2701186.78594016,1111954.32087982
2566513.96340776,1132347.66951748
2566497.58253506,1132338.87220007
2566456.79448149,1132294.23419517
2566496.27781716,1132336.94848923
2566421.64337203,1132184.08181002
2566402.59092426,1132170.99713875
2566419.69276898,1132171.36704598
2567122.34607282,1132530.51160544
2567121.32399279,1132242.61414915
2567285.33614383,1132838.8056554
2566512.96696309,1132287.00956678
2571019.68546725,1105148.26454913
2599209.27620884,1133869.88226685
2545636.54131819,1193454.46604261
2745569.85678199,1188067.97482555
2566338.60423293,1132183.95805475
2566264.18325592,1132194.22691468
2566162.39416099,1132130.24347491
2565824.11682358,1132705.88557429
2565815.36464228,1132695.27833722
2566197.95557924,1133410.30012054
2566185.70749503,1133423.09159928
2565998.05351032,1131637.3806212
2566321.74411833,1131261.89107899
2566152.40425642,1130627.75983997
2567004.32106267,1131458.48311175
2566857.85370335,1132895.84307214
2567495.39194622,1131483.8972134
2567833.92239754,1132021.20617286
2566625.83744899,1134019.91302131
2567014.86974227,1131491.22688722
2566184.06530629,1133255.6615656
2566336.53067801,1131263.65311249
2566369.29999097,1131268.54738446
2566353.83337503,1131259.85165492
2566058.16563258,1130230.80735205
2566419.14496937,1130097.98757537
2566413.5229916,1130098.13705972
2567817.74556142,1132008.85746941
2566410.15926322,1130084.71296502
2566622.84132607,1134019.44227337
2606923.10872036,1132451.77152934
2565793.49251303,1132717.24465358
2566848.08269463,1132891.50994295
2635915.90341789,1160441.14073458
2621347.98344438,1265344.04372916
2557285.07665818,1147764.067644
2625094.15974221,1257235.48294755
2721325.51935826,1115058.62065478
2615714.07224372,1265018.93342819
2704914.22814013,1114032.12264588
2721384.51025701,1096229.95704818
2720861.08767272,1096042.7604798
2705233.80508794,1114146.26803836
2704671.09940599,1113820.10108904
2560221.60405973,1138305.69684766
2684042.94882223,1253093.34252928
2538947.08822365,1152420.87638874
2666914.11981155,1224921.02244295
2624040.61539309,1096432.56306836
2686921.31118345,1117010.26050806
2578447.10538737,1246024.21965564
2711949.03908214,1090911.33102128
2646164.49325915,1163833.94362191
2572787.83773304,1159254.47705359
2566409.77934479,1132186.71612844
2690332.70067988,1285891.81350999
2681964.17499912,1249370.95554506
2725039.21960449,1205105.75183208
2560086.30716679,1142102.46242712
2630083.55683234,1120319.48089665
2585371.87694761,1096617.31845562
2709747.44184683,1106992.71684348
2628305.04170358,1256352.10570515
2564636.06302301,1138437.13816695
2683420.45915952,1248725.66856707
2537192.89579357,1151305.00600932
2539297.87113095,1166022.97511263
2493112.27333504,1113487.48866588
2672838.88373297,1158866.76719841
2506929.71391649,1143564.66502009
2676564.56868302,1244195.07539714
2688335.16587311,1281252.81614738
2732031.09585183,1222972.1520386
2540882.28823518,1154579.67405564
2660201.68562093,1185528.29228489
2581893.12278778,1204216.50974592
2679793.82566044,1254465.40791286
2798242.79076544,1169827.40031084
2715042.01696956,1154266.04575754
2668927.92272924,1157074.15637625
2704484.08671542,1113885.22806376
2710768.70006476,1093733.74521932
2579272.100316,1156723.04337731
2631205.58804723,1170435.9153489
2638443.47246603,1256950.43700442
2791645.90592095,1180759.19689741
2565313.2846771,1131515.71425215
2565982.49300751,1132006.06621245
2600509.71564893,1200242.80200902
2655756.16735057,1218594.26501823
2566033.19556287,1132280.48696459
2611424.19246301,1258051.69276947
2662925.49036813,1179187.23054538
2701673.27907233,1112992.24111668
2617026.77531141,1114525.64982611
2498365.34853328,1117236.06009097
2500983.79558514,1115935.93060675
2682879.21521173,1250474.96473482
2677438.03487204,1230784.31583004
2616476.84914766,1269983.52130261
2693131.83375475,1127456.67403343
2686714.04465943,1255906.94624651
2629180.18574044,1169370.94504924
2577795.11250633,1147704.81312954
2664014.61884964,1256288.28390032
2653324.67375862,1117029.42153999
2626013.13410936,1198606.54236011
2540423.54345252,1150779.7860655
2697092.54865246,1237751.84478795
2620769.90848963,1177561.37371107
2714375.07439035,1097586.5012679
2640659.1555698,1240981.98584256
2716849.82478558,1096727.2278966
2529849.78976209,1171564.79003593
2615663.63482619,1269493.4594211
2496242.65456533,1117727.98526157
2610932.04931439,1267415.85946941
2536722.52100752,1153204.81931049
2769827.93903522,1171935.59503809
2610777.22201618,1265895.11682657
2659912.19549195,1222533.70623956
2808095.55708869,1124299.24735397
2565673.81603131,1131701.33970425
2684684.85610173,1251319.52363072
2691532.2460176,1278837.53688837
2683913.5477148,1232937.54978191
2689495.02404056,1204063.67664262
2684676.99761791,1250822.74522172
2694014.42572061,1230534.08724232
2694070.50930141,1230466.19915617
2694052.52135533,1230484.27709286
2694116.3237509,1230444.54153751
2694084.65560767,1230471.88458664
2694018.41650043,1230543.98842536
2694115.24810517,1230454.35543379
2694096.90369338,1230457.09204448
2694100.81323524,1230446.31175666
2694097.46545774,1230452.26982908
2694103.8170405,1230449.13005954
2694141.87187663,1230417.33265748
2694139.85448773,1230439.2626514
2694022.53825393,1230555.97680669
2694093.71038895,1230458.31884692
2665956.47337122,1259065.40875652
2599853.85599382,1199096.53208706
2719391.07460814,1113035.38997734
2539222.07799492,1165590.51047272
2672739.22214117,1242410.49138585
2698421.42164833,1261679.60456302
2682584.15094542,1244105.22839819
2635097.75233696,1244887.65411237
2750464.94295722,1212234.87921994
2686789.62352006,1252150.79645696
2613776.44079712,1259836.24621758
2687595.87632374,1244584.32172617
2634837.14649118,1162311.30776695
2665907.60802275,1211104.45827256
2697804.21593388,1221117.4775923
2538193.05205067,1153807.67705377
2638504.86263426,1158621.57850362
2672151.1764867,1188835.14078502
2602589.66869524,1198282.77415858
2566981.28275303,1132484.24169833
2677475.72575993,1252615.07819384
2610821.94312581,1268867.46782288
2536854.76682689,1153803.0840007
2539794.85200722,1181389.33389045
2566750.06923796,1132427.94531977
2566222.27938242,1132187.48704149
2566814.47965142,1132767.20769202
2696670.5144718,1262937.37554147
2610823.5314427,1267627.29044277
2686100.93185095,1242009.60113293
2562778.95038537,1142996.99178798
2570968.80587162,1166876.05697937
2566249.39498878,1132223.58194931
2723957.92387672,1211393.56783223
2701715.45146176,1210640.74167724
2505005.30886104,1134858.00348995
2544064.18066385,1149392.54544937
2578285.81603028,1133579.31565415
2566215.51704664,1132270.62190933
2566151.65637991,1132206.52388043
2567302.97327871,1131759.01306213
2566409.82130521,1132286.3249479
2566309.8696964,1132184.12639223
2626597.35235786,1097439.98600624
2500242.3462263,1118477.32433371
2714637.52231678,1077384.97767149
2566463.41192668,1132315.26483375
2566231.32428601,1132183.52031567
2566191.66343447,1132302.30352965
2559164.05121755,1143212.41079869
2680509.21196384,1247012.16566003
2499705.25911215,1120802.65257641
2534177.94732435,1152828.08577465
2662784.89462684,1217108.78218868
2619246.75852703,1248435.31575213
2563548.05309831,1206148.95159839
2495248.44012671,1114078.7143593
2524888.66220665,1151243.49550306
2588611.47211569,1120649.35834239
2694877.54057892,1246041.26625997
2497180.80680993,1119040.44222125
2716065.41917506,1095481.32116039
2678027.63259005,1211165.03482181
2684599.46918538,1246659.44120376
2733421.07059937,1164297.35852835
2701735.56449651,1244254.23035332
2679416.32203054,1208032.15705918
2787137.36749212,1142336.69135474
2624826.30004492,1162148.19307059
2610870.42092853,1268612.22955018
2706090.93699045,1237324.47216095
2528204.60841293,1151794.52574916
2566355.50658165,1119166.56159045
2517288.49946689,1148965.38724438
2718058.21748319,1133514.28763535
2566788.04547201,1132721.93344583
2566789.98461665,1132716.86744075
2566782.21929496,1132726.77724547
2566774.20853397,1132709.00942955
2566648.1921442,1132661.53795722
2566823.78495962,1132748.29609335
2566808.02810562,1132737.65446013
2566808.86355504,1132737.93429827
2566799.48161445,1132709.20986654
2566788.71987739,1132728.27089397
2566901.060401,1132846.10480977
2566914.14138289,1132856.88828068
2566789.95670238,1132741.65823142
